ENWYXI_LH,BOWYXI_LH,Bodhicaryāvatāra: An Introduction to the Bodhisattva’s Way of Life,༈ སེམས་ཅན་ཀུན་གྱི་ངན་སོང་གི །སྡུག་བསྔལ་ངལ་བསོའི་དགེ་བ་དང༌། །སྡུག་བསྔལ་ཅན་དག་བདེར་གནས་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ༌། །བྱང་ཆུབ་རྒྱུར་གྱུར་དགེ་བསགས་པ། །དེ་ལ་རྗེས་སུ་ཡི་རང་ངོ༌། །ལུས་ཅན་འཁོར་བའི་སྡུག་བསྔལ་ལས། །ངེས་པར་ཐར་ལ་ཡི་རང་ངོ༌། །སྐྱོབ་པ་རྣམས་ཀྱི་བྱང་ཆུབ་དང༌། །རྒྱལ་སྲས་ལའང་ཡི་རང་ངོ༌། །སེམས་ཅན་ཐམས་ཅད་བདེ་མཛད་པའི། །ཐུགས་བསྐྱེད་དགེ་བ་རྒྱ་མཚོ་དང༌། །སེམས་ཅན་ཕན་པར་མཛད་པ་ལ། །དགའ་བས་རྗེས་སུ་ཡི་རང་ངོ༌། །ཕྱོགས་རྣམས་ཀུན་གྱི་སངས་རྒྱས་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །སེམས་ཅན་སྡུག་བསྔལ་མུན་འཐོམས་ལ། །ཆོས་ཀྱི་སྒྲོན་མེ་སྤར་དུ་གསོལ། །རྒྱལ་བ་མྱ་ངན་འདའ་བཞེད་ལ། །ཐལ་མོ་སྦྱར་ཏེ་གསོལ་བ་ནི། །འགྲོ་འདི་ལྡོངས་པར་མི་འགོད་ཅིང༌། །བསྐལ་པ་གྲངས་མེད་བཞུགས་པར་གསོལ། །དེ་ལྟར་འདི་དག་ཀུན་བྱས་ཏེ། །དགེ་བ་བདག་གིས་བསགས་པ་གང༌། །དེས་ནི་སེམས་ཅན་ཐམས་ཅད་ཀྱི། །སྡུག་བསྔལ་ཐམས་ཅད་བསལ་བར་ཤོག །འགྲོ་བ་ནད་པ་ཇི་སྲིད་དུ། །ནད་སོས་གྱུར་ཀྱི་བར་དུ་ནི། །སྨན་དང་སྨན་པ་ཉིད་དག་དང༌། །དེ་ཡི་ནད་གཡོག་བྱེད་པར་ཤོག །ཟས་དང་སྐོམ་གྱི་ཆར་ཕབ་སྟེ། །བཀྲེས་དང་སྐོམ་པའི་གནོད་པ་བསལ། །མུ་གེའི་བསྐལ་པ་བར་མའི་ཚེ། །བདག་ནི་ཟས་དང་སྐོམ་དུ་གྱུར། །སེམས་ཅན་ཕོངས་ཤིང་དབུལ་བ་ལ། །བདག་ནི་མི་ཟད་གཏེར་གྱུར་ཏེ། །ཡོ་བྱད་མཁོ་དགུ་སྣ་ཚོགས་སུ། །མདུན་ན་ཉེ་བར་གནས་གྱུར་ཅིག །ལུས་དང་དེ་བཞིན་ལོངས་སྤྱོད་དང༌། །དུས་གསུམ་དགེ་བ་ཐམས་ཅད་ཀྱང༌། །སེམས་ཅན་ཀུན་གྱི་དོན་བསྒྲུབ་ཕྱིར། །ཕོངས་པ་མེད་པར་གཏང་བར་བྱ། །ཐམས་ཅད་བཏང་བས་མྱ་ངན་འདའ། །བདག་བློ་མྱ་ངན་འདས་པ་བསྒྲུབ། །ཐམས་ཅད་གཏོང་བར་ཆབ་གཅིག་ལ། །སེམས་ཅན་རྣམས་ལ་བཏང་བ་མཆོག །བདག་གིས་ལུས་ཅན་ཐམས་ཅད་ལ། །ལུས་འདི་ཅི་བདེར་བྱིན་ཟིན་གྱིས། །རྟག་ཏུ་གསོད་དང་སྨོད་པའམ། །བརྡེག་སོགས་ཅི་དགར་བྱེད་ལ་རག །བདག་གི་ལུས་ལ་རྩེ་བྱེད་དམ། །ཅོ་འདྲི་ག་ཞའི་རྒྱུ་བྱེད་ཀྱང༌། །བདག་གི་ལུས་འདི་བྱིན་ཟིན་གྱིས། །འདི་ཡི་ཁ་ཏས་ཅི་ཞིག་བྱ། །དེ་ལ་གནོད་པར་མི་འགྱུར་བའི། །ལས་གང་ཡིན་པའང་བྱེད་དུ་ཆུག །བདག་ལ་དམིགས་ནས་ནམ་དུ་ཡང༌། །འགའ་ཡང་དོན་མེད་མ་གྱུར་ཅིག །བདག་ལ་དམིགས་ནས་གང་དག་གིས། །ཁྲོ་འམ་དད་པའི་སེམས་བྱུང་ན། །དེ་ཉིད་རྟག་ཏུ་དེ་དག་གི །དོན་ཀུན་འགྲུབ་པའི་རྒྱུར་གྱུར་ཅིག །གང་དག་བདག་ལ་ཁ་ཟེར་རམ། །གཞན་དག་གནོད་པ་བྱེད་པའམ། །དེ་བཞིན་ཕྱར་ཀ་གཏོང་ཡང་རུང༌། །ཐམས་ཅད་བྱང་ཆུབ་སྐལ་ལྡན་གྱུར། །བདག་ནི་མགོན་མེད་རྣམས་ཀྱི་མགོན། །ལམ་ཞུགས་རྣམས་ཀྱི་དེད་དཔོན་དང༌། །བརྒལ་འདོད་རྣམས་ཀྱི་གྲུ་དང་ནི། །གཟིངས་དང་ཟམ་པ་ཉིད་དུ་གྱུར། །གླིང་དོན་གཉེར་ལ་གླིང་དང་ནི། །མར་མེ་འདོད་ལ་མར་མེ་དང༌། །གནས་མལ་འདོད་ལ་གནས་མལ་དང༌། །བདག་ནི་ལུས་ཅན་བྲན་འདོད་པ། །ཀུན་གྱི་བྲན་དུ་འགྱུར་བར་ཤོག །ཡིད་བཞིན་ནོར་དང་བུམ་པ་བཟང༌། །རིགས་སྔགས་གྲུབ་དང་སྨན་ཆེན་དང༌། །དཔག་བསམ་གྱི་ནི་ཤིང་དག་དང༌། །ལུས་ཅན་རྣམས་ཀྱི་འདོད་འཇོར་གྱུར། །ས་སོགས་འབྱུང་བ་ཆེན་པོ་དང༌། །ནམ་མཁའ་བཞིན་དུ་རྟག་པར་ཡང༌། །སེམས་ཅན་དཔག་ཏུ་མེད་པ་ཡི། །རྣམ་མང་ཉེར་འཚོའི་གཞིར་ཡང་ཤོག །དེ་བཞིན་ནམ་མཁའི་མཐས་གཏུགས་པའི། །སེམས་ཅན་ཁམས་ལ་རྣམ་ཀུན་ཏུ། །ཐམས་ཅད་མྱ་ངན་འདས་བར་དུ། །བདག་ནི་ཉེར་འཚོའི་རྒྱུར་ཡང་ཤོག །ཇི་ལྟར་སྔོན་གྱི་བདེ་གཤེགས་ཀྱིས། །བྱང་ཆུབ་ཐུགས་ནི་བསྐྱེད་པ་དང༌། །བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པ་ལ། །དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར། །དེ་བཞིན་འགྲོ་ལ་ཕན་དོན་དུ། །བྱང་ཆུབ་སེམས་ནི་བསྐྱེད་བགྱི་ཞིང༌། །དེ་བཞིན་དུ་ནི་བསླབ་པ་ལའང༌། །རིམ་པ་བཞིན་དུ་བསླབ་པར་བགྱི། །དེ་ལྟར་བློ་དང་ལྡན་པ་ཡིས། །རབ་དང་བྱང་ཆུབ་སེམས་བཟུང་ནས། །མཇུག་ཀྱང་རྒྱས་པར་བྱ་བའི་ཕྱིར། །སེམས་ནི་འདི་ལྟར་གཟེངས་བསྟོད་དོ། །དེང་དུས་བདག་ཚེ་འབྲས་བུ་ཡོད། །མི་ཡི་སྲིད་པ་ལེགས་པར་ཐོབ། །དེ་རིང་སངས་རྒྱས་རིགས་སུ་སྐྱེས། །སངས་རྒྱས་སྲས་སུ་ད་གྱུར་ཏོ། །ད་ནི་བདག་གིས་ཅི་ནས་ཀྱང༌། །རིགས་དང་མཐུན་པའི་ལས་བརྩམས་ཏེ། །སྐྱོན་མེད་བཙུན་པའི་རིགས་འདི་ལ། །རྙོག་པར་མི་འགྱུར་དེ་ལྟར་བྱ། །ལོང་བས་ཕྱག་དར་ཕུང་པོ་ལས། །ཇི་ལྟར་རིན་ཆེན་རྙེད་པ་ལྟར། །དེ་བཞིན་ཇི་ཞིག་ལྟར་སྟེས་ནས། །བྱང་ཆུབ་སེམས་འདི་བདག་ལ་སྐྱེས། །འགྲོ་བའི་འཆི་བདག་འཇོམས་བྱེད་པའི། །བདུད་རྩི་མཆོག་ཀྱང་འདི་ཡིན་ནོ། །འགྲོ་བའི་དབུལ་བ་སེལ་བ་ཡི། །མི་ཟད་གཏེར་ཡང་འདི་ཡིན་ནོ། །འགྲོ་བའི་ནད་རབ་ཞི་བྱེད་པའི། །སྨན་གྱི་མཆོག་ཀྱང་འདི་ཡིན་ནོ། །སྲིད་ལམ་འཁྱམས་ཤིང་དུབ་པ་ཡི། །འགྲོ་བའི་ངལ་བསོའི་ལྗོན་ཤིང་ཡིན། །འགྲོ་བ་ཐམས་ཅད་ངན་འགྲོ་ལས། །སྒྲོལ་བར་བྱེད་པའི་སྤྱི་སྟེགས་ཡིན། །འགྲོ་བའི་ཉོན་མོངས་གདུང་སེལ་བའི། །སེམས་ཀྱི་ཟླ་བ་ཤར་བ་ཡིན། །འགྲོ་བའི་མི་ཤེས་རབ་རིབ་དག །དཔྱིས་འབྱིན་ཉི་མ་ཆེན་པོ་ཡིན། །དམ་ཆོས་འོ་མ་བསྲུབས་པ་ལས། །མར་གྱི་ཉིང་ཁུ་ཕྱུང་པ་ཡིན། །འགྲོ་བའི་མགྲོན་པོ་སྲིད་པའི་ལམ་རྒྱུ་ཞིང༌། །བདེ་བའི་ལོངས་སྤྱོད་སྤྱད་པར་འདོད་པ་ལ། །འདི་ནི་བདེ་བའི་མཆོག་ཏུ་ཉེར་གནས་ཏེ། །སེམས་ཅན་མགྲོན་ཆེན་ཚིམ་པར་བྱེད་པ་ཡིན། །བདག་གིས་དེ་རིང་སྐྱོབ་པ་ཐམས་ཅད་ཀྱི། །སྤྱན་སྔར་འགྲོ་བ་བདེ་གཤེགས་ཉིད་དང་ནི། །བར་དུ་བདེ་ལ་མགྲོན་དུ་བོས་ཟིན་གྱིས། །ལྷ་དང་ལྷ་མིན་ལ་སོགས་དགའ་བར་གྱིས། །བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ལས། །བྱང་ཆུབ་ཀྱི་སེམས་ཡོངས་སུ་བཟུང་བ་ཞེས་བྱ་བ་སྟེ་ལེའུ་གསུམ་པའོ། །
ENQBAB_LH,BOQBAB_LH,Bodhicaryāvatāra Overview,༄༅། །སྤྱོད་འཇུག་འགྲེལ་བ་ལས། གཞུང་སྤྱིའི་རྣམ་གཞག
ENBV1H_LH,BOBV1H_LH,The Brightly Shining Sun,༄༅། །བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་སྒོམ་རིམ་རབ་གསལ་ཉི་མ་ཞེས་བྱ་བ་བཞུགས་སོ། །
EN4TEP_LH,BO4TEP_LH,The Garland of Jewel Ornaments,༄༅། །བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་སྒོམ་རིམ་རིན་ཆེན་རྒྱན་ཕྲེང་ཞེས་བྱ་བ།
ENNW5R_LH,BONW5R_LH,Advice for Tenzin Jamchen,༄༅། །བསྟན་འཛིན་བྱམས་ཆེན་ལ་གདམས་པ།
ENQZ3S_LH,BOQZ3S_LH,Bodhicitta Aspiration,༄༅། །བྱང་སེམས་སྨོན་ལམ།
ENDIQ9_LH,BODIQ9_LH,An Extensive Commentary on the Four Immeasurables,༄༅། །ཚད་མེད་བཞིའི་རྒྱ་ཆེར་འགྲེལ་པ་བཞུགས།
ENHFC8_LH,BOHFC8_LH,A Brief Commentary on the Refuge & Bodhicitta Prayer known as Sangyé Chö Tsok Ma,༄༅། །སྐྱབས་སེམས་སངས་རྒྱས་ཆོས་ཚོགས་མའི་འགྲེལ་པ་མདོར་བསྡུས་བཞུགས་སོ།།
EN98XO_LH,BO98XO_LH,An Essential Instruction on Refuge and Bodhicitta,༄༅། །ཉེར་མཁོ་སྣ་ཚོགས་ཀྱི་སྐོར་ལས། སྐྱབས་སེམས་ཀྱི་ཁྲིད་བསྡུས་སངས་རྒྱས་ཆོས་ཚོགས་མའི་འགྲེལ་པ་བཞུགས་སོ། །
EN5DI0_LH,BO5DI0_LH,The Brightly Shining Sun,༄༅། །བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་སྒོམ་རིམ་རབ་གསལ་ཉི་མ་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENNQ23_LH,BONQ23_LH,How Our Supreme Teacher Generated Bodhicitta and Other Topics[1],༄༅། །བདག་ཅག་གི་སྟོན་མཆོག་ཐུགས་བསྐྱེད་པའི་ཚུལ་སོགས།
ENU8AQ_LH,BOU8AQ_LH,The Three Noble Principles,༄༅། །ཐེག་ཆེན་ལམ་གྱི་རྩ་བ་དམ་པ་གསུམ།
ENEXA2_LH,BOEXA2_LH,On the Yogācāra Treatises and Buddha Nature[1],༄༅། །རྣལ་འབྱོར་སྤྱོད་པའི་ལུགས་ཀྱི་བསྟན་བཅོས་དང་བདེ་གཤེགས་སྙིང་པོ་སོགས།
ENMHN6_LH,BOMHN6_LH,Adornment to Invincible Maitreya’s Intent,༄༅། །ཐེག་པ་ཆེན་པོ་རྒྱུད་བླ་མའི་མན་ངག་སྒོམ་ཚུལ་གྱི་རིམ་པ་མི་ཕམ་དགོངས་རྒྱན་ཞེས་བྱ་བ།
ENR01C_LH,BOR01C_LH,A Song for Travelling from Sikkim to Tibet,༄༅། །འབྲས་ལྗོངས་ནས་བོད་ལ་རྒྱུ་བའི་ཚེ་དགོས་པའི་མགུར་མ།
ENOR2H_LH,BOOR2H_LH,The Noble Mahāyāna Sūtra The Wisdom of the Hour of Death,༄༅། །འཕགས་པ་འདའ་ཀ་ཡེ་ཤེས་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།
EN0MS9_LH,BO0MS9_LH,The Sage Who Dispels Mind’s Anguish,༄༅། །ཞི་གནས་དང་ལྷག་མཐོང་གི་རྣལ་འབྱོར་སྒྲུབ་པའི་ཚུལ་འཇམ་མགོན་བླ་མའི་ཞལ་ལུང་དྲང་སྲོང་ཡིད་ཀྱི་གདུང་སེལ་བཞུགས།
ENY1E6_LH,BOY1E6_LH,How Our Supreme Teacher Generated Bodhicitta and Other Topics[1],༄༅། །བདག་ཅག་གི་སྟོན་མཆོག་ཐུགས་བསྐྱེད་པའི་ཚུལ་སོགས།
ENTDA9_LH,BOTDA9_LH,Cymbals of the Devas,༄༅། །ལྷ་དང་བཅས་པའི་སྟོན་པ་མཉམ་མེད་ཐུབ་པའི་དབང་པོ་ལ་བསྟོད་པ་ལྷའི་སིལ་སྙན་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENOZXJ_LH,BOOZXJ_LH,Jamyang Lodrö Gyatso’s Prayer of Unwavering Faith Upon Journeying to the Noble Land of India for a Second Time,༄༅། །འཇམ་དབྱངས་བློ་གྲོས་རྒྱ་མཚོ་འཕགས་ཡུལ་དུ་ཐེངས་གཉིས་པར་བསྐྱོད་སྐབས་མི་ཕྱེད་དད་པས་གསོལ་བཏབ།
ENO0R2_LH,BOO0R2_LH,Praise of the Twelve Acts of the Buddha,༄༅། །མཛད་པ་བཅུ་གཉིས་ཀྱི་བསྟོད་པ། །
ENNQGS_LH,BONQGS_LH,In Praise of the Twelve Deeds,༄༅། །མཛད་པ་བཅུ་གཉིས་ཀྱི་ཚུལ་ལ་བསྟོད་པ་བཞུགས། །
ENKNQN_LH,BOKNQN_LH,Spontaneous Advice Connected with a Prayer,༄༅།། །གསོལ་འདེབས་དང་འབྲེལ་བའི་ཞལ་གདམས་ཐོལ་བྱུང་མ་བཞུགས་སོ།།
EN4EVQ_LH,BO4EVQ_LH,Prayer and Call from Afar to the Great Omniscient One,༄༅། །ཀུན་མཁྱེན་ཆེན་པོར་གསོལ་འདེབས་རྒྱང་འབོད་བཞུགས་སོ། །
ENSQRU_LH,BOSQRU_LH,The Sweet Ambrosia of Immortality,༄༅། །འཆི་མེད་འཕགས་མའི་སྙིང་ཐིག་གི་རྒྱུན་གྱི་རྣལ་འབྱོར་ཕྱག་རྒྱ་གཅིག་པ་དང་འབྲེལ་བའི་བསྐྱེད་རྫོགས་ཀྱི་ཁྲིད་མདོར་བསྡུས་འཆི་མེད་གྲུབ་པའི་ཟིལ་དངར།
EN7PSS_LH,BO7PSS_LH,Letter of Advice for Riké Chatral Rinpoche,༄༅། །རི་སྐེགས་བྱ་བྲལ་རིན་པོ་ཆེར་གདམས་པའི་སྤྲིངས་ཡིག
EN5CWB_LH,BO5CWB_LH,A Short Story of the Life and Liberation of Jamyang Khyentse Chökyi Lodrö,༄༅། །གསང་སྤྱོད་མཁའ་འགྲོའི་སྙན་བརྒྱུད་ཀྱི་བརྒྱུད་པའི་རྣམ་ཐར་ཁ་སྐོང་ལས། འཇམ་དབྱངས་མཁྱེན་བརྩེ་ཆོས་ཀྱི་བློ་གྲོས་ཀྱི་རང་རྣམ།
ENFXHU_LH,BOFXHU_LH,Brief Biography of Gyurme Jamyang Tenpel,༄༅། །གསང་སྤྱོད་མཁའ་འགྲོའི་སྙན་བརྒྱུད་ཀྱི་བརྒྱུད་པའི་རྣམ་ཐར་ཁ་སྐོང་ལས། འགྱུར་མེད་འཇམ་དབྱངས་བསྟན་འཕེལ་གྱི་རྣམ་ཐར་མདོར་བསྡུས་བཞུགས།
EN9KGK_LH,BO9KGK_LH,Advice on Nonsectarianism,༄༅། །སྤྲུལ་པའི་གཏེར་སྟོན་ཆེན་མོའི་རྣམ་ཐར་གྱི་ས་བོན་ཞལ་གསུང་མ་དང་། གཏེར་འབྱུང་འགའ་ཞིག་འབེལ་གཏམ་སྣ་ཚོགས་བཅས་ཕྱོགས་བསྡོམས་རྒྱལ་བསྟན་ཉིན་བྱེད་འོད་སྣང་ལས་བཀོལ་དུ་ཕྱུང་བ་ཞེས་བྱ་བ་བཞུགས་སོ། །
EN3GQQ_LH,BO3GQQ_LH,Pithy Advice on Checking One's Progress on the Path,༄༅། །ཆོས་ལམ་དུ་སོང་མ་སོང་ཤེས་པའི་མན་ངག །
ENP3ZL_LH,BOP3ZL_LH,Radiant Sunlight of the Victors’ Teachings,༄༅། །སྤྲུལ་པའི་གཏེར་སྟོན་ཆེན་མོའི་རྣམ་ཐར་གྱི་ས་བོན་ཞལ་གསུང་མ་དང་། གཏེར་འབྱུང་འགའ་ཞིག་འབེལ་གཏམ་སྣ་ཚོགས་བཅས་ཕྱོགས་བསྡོམས་རྒྱལ་བསྟན་ཉིན་བྱེད་འོད་སྣང་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENDBPO_LH,BODBPO_LH,The Wish-Fulfilling Tree: The Life Story of the Master of Uḍḍiyāna,༁ྃ༔ ཟབ་པ་སྐོར་བདུན་ལས༔ ཨོ་རྒྱན་རྣམ་ཐར་དཔག་བསམ་ལྗོན་ཤིང་བཞུགས་སོ༔
ENMAZJ_LH,BOMAZJ_LH,The Breeze That Carries the Auspicious Melody,༄༅། །གཏེར་ཆེན་རྣམ་ཐར་ལས་འཕྲོས་པའི་དྲིས་ལན་བཀྲ་ཤིས་དབྱངས་སྙན་བསྐུལ་བའི་དྲི་བཞོན་ཅེས་བྱ་བ་བཞུགས་སོ། །
ENRP3U_LH,BORP3U_LH,The Ornament of Padmasambhava’s Enlightened Vision,༄༅། །གསོལ་འདེབས་རྡོ་རྗེའི་ཚིག་རྐང་གི་རྣམ་བཤད་པདྨའི་དགོངས་རྒྱན་ཅེས་བྱ་བ་བཞུགས་སོ།།
ENHRAY_LH,BOHRAY_LH,The Vajra Words Unveiled,༄༅། །གུ་རུའི་གསོལ་འདེབས་དུས་གསུམ་སངས་རྒྱས་ཀྱི་འགྲེལ་པ་རྡོ་རྗེའི་ཚིག་གི་སྦས་འབྱེད་ཅེས་བྱ་བ་བཞུགས་སོ། །
ENSMIN_LH,BOSMIN_LH,Exquisite Melody of the Auspicious Tamboura,༄༅། །འཆི་མེད་དཀར་མོ་སྟག་ཚང་གི་བྲག་དང་། གཡུ་མཚོ་གཏན་འཁྱིལ་ནས་ཟབ་གཏེར་སྤྱན་དྲངས་པའི་བཀོད་པ་ཞལ་བྱ་དང་བཅས་པ་མདོར་བསྡུས་བཀྲ་ཤིས་ཏམྦུ་རུའི་དབྱངས་སྙན་བཞུགས་སོ།།
ENRZTC_LH,BORZTC_LH,Melody to Delight the Fortunate,༄༅། །སྤྲུལ་པའི་གཏེར་ཆེན་མཆོག་གྱུར་གླིང་པའི་གཏེར་འབྱུང་མདོར་བསྡུས་སྐལ་ལྡན་དགའ་བ་བསྐྱེད་པའི་དབྱངས་སྙན་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENNUOX_LH,BONUOX_LH,A History of the 'Display of Awakened Activity' Samaya Substances That Liberate Upon Taste and the Two 'Representative' Statues That Liberate Upon Sight,༁ྃ༔ དམ་རྫས་མྱོང་གྲོལ་ཕྲིན་ལས་རོལ་པ་དང་༔ མཐོང་གྲོལ་སྐུ་ཚབ་རྣམ་གཉིས་ཀྱི་ལོ་རྒྱུས་བཞུགས་སོ༔
ENV5J7_LH,BOV5J7_LH,"The Fulfiller of All Wishes The Ritual Manual from The Wish-Fulfilling Jewel Guru Heart-Practice I. The Preparation A. Taking Refuge B. Commanding the Obstructers C. Visualizing the Protection Circle D. Confessing E. Showering Down Blessings F. Consecrating the Offering Materials G. Naturally Confirming Self-Awareness II. The Main Practice A. The Generation Stage B. Summoning the Wisdom Beings C. Requesting Them to Take a Seat zhipa gü chaktsalwa ni D. Respectfully Paying Homage E. Presenting Offerings F. Rendering Praise G. The Recitation Intent 1. Opening the Recitation Mansion 2. Invoking the Wisdom Beings for the Recitation 3. Visualization for the Recitation 4. Dissolving the recitation mansion: III. The Concluding Rites A. The Gathering Offering 1. Cleansing and purifying: 2. Consecrating 3. Inviting the Field of Gathering 4. Presenting the Gathering Offering 5. Partaking of the Feast Offering 6. Making Aspirations 7. The Residual Offering B. Invoking Their Sacred Bonds C. Proclaiming the Covenant D. Hurling the Weapon Torma ( Zor ) 17 E. Offering to the Tenmas F. Performing the Horse Dance G. The Concluding Rituals 1. With one-pointed longing, request the siddhis: 2. Make offerings, express praise, and confess mistakes: 3. Dissolving the maṇḍala: 4. The dissolution and re-emergence of the completion phase: 5. Making dedication and aspiration prayers, and uttering words of auspiciousness:",༁ྃ༔ བླ་མའི་ཐུགས་སྒྲུབ་ཡིད་བཞིན་ནོར་བུ་ལས༔ ཕྲིན་ལས་དགོས་འདོད་ཀུན་འབྱུང་ཞེས་བྱ་བ་བཞུགས་སོ༔
ENA8LO_LH,BOA8LO_LH,"Wisdom’s Bestowal A Way to Accumulate the Recitation of the Tantra Chanting the Names of Mañjuśrī, Mañjuśrī Nāmasaṅgīti I. Recitation as a Praise to Mañjuśrī's Formidable Qualities II. Recitation as Secret Mantra by Uniting with Mañjuśrī's Nature III. Recitation as Secret Mantra by Maintaining One's Yidam Vajra Pride IV. Recitation Abiding by Selflessness Colophon",༄༅། །འཕགས་པ་འཇམ་དཔལ་གྱི་མཚན་ཡང་དག་པར་བརྗོད་པའི་རྒྱུད་ཀྱི་བཀླག་ཐབས་ཡེ་ཤེས་གྲུབ་སྟེར་ཞེས་བྱ་བ་བཞུགས་སོ།།
ENCQWZ_LH,BOCQWZ_LH,The Vajravidāraṇa Dhāraṇī,༄༅། །རྡོ་རྗེ་རྣམ་པར་འཇོམས་པའི་གཟུངས་ཞེས་བྱ་བ་བཞུགས་སོ། །
ENI2YW_LH,BOI2YW_LH,Maitreya's Aspiration,༄༅། །བྱམས་པའི་སྨོན་ལམ།
ENU3KM_LH,BOU3KM_LH,The King of Aspiration Prayers: Samantabhadra’s “Aspiration to Good Actions” (Zangchö Mönlam) The Translators’ Homage The Seven Preliminaries for Purifying the Mind 1. Prostration 2. Offering 3. Confession 4. Rejoicing 5. Imploring the Buddhas to Turn the Wheel of Dharma 6. Requesting the Buddhas not to Enter Nirvāṇa 7. Dedication The Actual Aspiration 1. Aspiration for Purity of Attitude 2. Aspiration Never to Forget the Bodhicitta 3. Aspiration to be Free from Defilements 4. Aspiration to Lead Beings to Happiness 5. Aspiration to Wear the Armour of Dedication 6. Aspiration to Accompany other Bodhisattvas 7. Aspiration to Have Virtuous Teachers and to Please Them 8. Aspiration to See the Buddhas and Serve them in Person 9. Aspiration to Keep the Dharma Thriving 10. Aspiration to Acquire Inexhaustible Treasure 11. Aspiration to the Different Methods for Entering into the “Good Actions” a) Seeing the Buddhas and their Pure Realms b) Listening to the Speech of the Buddhas c) Hearing the Turning of the Wheels of Dharma d) Entering into All the Aeons e) Seeing all the Buddhas in One Instant f) Entering the Sphere of Activity of the Buddhas g). Accomplishing and Entering the Pure Lands h) Entering into the Presence of the Buddhas 12. Aspiration to the Power of Enlightenment through Nine Powers 13. Aspiration to the Antidotes that Pacify the Obscurations 14. Aspiration to Enlightened Activities 15. Aspiration for Training a) To Emulate the buddhas b) To emulate the bodhisattvas: Samantabhadra c) Mañjuśrī 16. Concluding Aspiration Extent of the Aspiration The Benefits of Making Aspirations 1. The Benefits of Making Aspirations in General 2. The Thirteen Benefits in Detail 3. The Benefits in Brief Dedication of the Merits of this Meritorious Aspiration 1. Dedication that Follows the Bodhisattvas 2. Dedication that Follows the Buddhas 3. Dedication towards Actualizing the Result 4. Dedication towards Receiving a Prophecy from the Buddhas 5. Dedication towards Serving Others Conclusion Words of Truth to Accomplish Aspirations,༄༅། །འཕགས་པ་བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་གྱི་རྒྱལ་པོ་བཞུགས།
ENVKK2_LH,BOVKK2_LH,A Section of the Vajrakīla Root Tantra,༄༅།  །རྡོ་རྗེ་ཕུར་པ་རྩ་བའི་རྒྱུད་ཀྱི་དུམ་བུ་བཞུགས་སོ། །
ENRH78_LH,BORH78_LH,The Means for Accomplishment called ‘Blazing Wheel’ 1,༄༅། །འཁོར་ལོ་འབར་བ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས་བཞུགས་སོ༔
ENNITL_LH,BONITL_LH,The Noble Sūtra entitled Teaching the Four Factors,༄༅། །འཕགས་པ་ཆོས་བཞི་བསྟན་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ།
ENE4VO_LH,BOE4VO_LH,Topical Outline of the General Confession Spoken by the Five Great Sages[1],༄༅། །དམ་པའི་རིགས་ཅན་དྲྭ་མ་ལྔས་གསུངས་པའི་སྤྱི་བཤགས།
EN7DZM_LH,BO7DZM_LH,Emptying the Hells from Their Very Depths The Sovereign Practice for the Confession of All Impairments and Breakages of Vows and All Negative Actions and Obscurations Prostration The Forty-Two Peaceful Deities The Fifty-Eight Wrathful Deities The Kagyé Deities The Hundred-Syllable Mantra Confession of Downfalls Confession in the Expanse of the View Fulfilment Offerings i. Offering the Amṛta ii. Offering the Rakta iii. Offering the Tsok and Torma iv. Lamp Brief Fulfilment Offering,༄༅། །ཉམས་ཆག་སྡིག་སྒྲིབ་ཐམས་ཅད་བཤགས་པའི་རྒྱལ་པོ་ན་རཀ་དོང་སྤྲུགས་བཞུགས་སོ༔
EN0D2R_LH,BO0D2R_LH,Instilling Confidence and Trust,༄༅། །མཆོད་རྟེན་བྱ་རུང་ཁ་ཤོར་གྱི་གཟུངས་བཞུགས་ཕུལ་བའི་དཀར་ཆག་ཡིད་ཆེས་ཀྱི་ངེས་པ་སྟེར་བྱེད་ཅེས་བྱ་བ་བཞུགས་སོ། །
ENI8W5_LH,BOI8W5_LH,The Chinese Yoginī Chudunma’s Advice to Vairotsana,༄༅། །རྒྱ་ནག་གི་རྣལ་འབྱོར་མ་ཆུ་དུན་མས་བཻ་རོ་ཙ་ན་ལ་གདམས་པ།
